book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
DRtoF,c12,chc12_e13,"Monday, February 29
th
, 1864",The weather is so horrible I could certainly do without it.,0.29199237,0,0.83967865,1,0.3056606,0,0,1,0,0
DRtoF,c08,chc08_e10,"Friday, October 23
rd
, 1863","I guess white people up here don’t want to get mixed up in that war, and slaves who made it this far north sure don’t aim to let their boys go back.",0.7832625,1,0.839074,1,0.14131139,0,0,1,0,1
DRtoF,c11,chc11_e9,"Sunday, January 10
th
, 1864",Once the roads thaw out in spring they’ll be so muddy and bad he wouldn’t be able to get there until they dry out in summer.,0.50332344,1,0.83788157,1,0.19703844,0,0,1,0,1
DRtoF,c01,chc01_e6,"Thursday, January 15
th
, 1863","With the war between the North and the South going on, and that Northern President Lincoln wanting all the slaves in the Confederate states here in the South to be free, slaves are running away more and more.",0.77231944,1,0.8334445,1,0.14290588,0,1,0,0,1
DRtoF,c08,chc08_e4,"Monday, October 5
th
, 1863",Nobody will ever be able to sell this child away from my Mama.,0.48927003,0,0.8315707,1,0.28804815,0,,,,
DRtoF,c05,chc05_e23,"Sunday, July 26
th
, 1863","First of all he gave thanks that we’ve found such a secure haven after all our journeys, then he prayed for Thomas’s safety.",0.8952534,1,0.8306114,1,0.10710798,0,,,,
DRtoF,c13,chc13_e6,"Friday, March 11
th
, 1864","There are a lot of them in there, all frozen solid in the ice — sailing ships and lots of steamers — so many they’re tied up side by side.",0.67675775,1,0.8299091,1,0.16774231,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863",This morning we heard sailors shouting and the engine started up with a roar and a clanking that near scared the wits right out of me.,0.79126686,1,0.8279353,1,0.14664868,0,,,,
DRtoF,c06,chc06_e2,"Saturday, August 1
st
, 1863",I couldn’t help remembering the last time I was on a steamer.,0.51413226,1,0.8249453,1,0.2725851,0,,,,
DRtoF,c06,chc06_e2,"Saturday, August 1
st
, 1863","What with the sun so hot, and all that good food, I just lay down on my back and watched the clouds go by.",0.6148165,1,0.8234382,1,0.19847658,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",I wish I could tell everybody back home what living free is like.,0.86172503,1,0.8232096,1,0.14671351,0,,,,
DRtoF,c01,chc01_e9,"Saturday, January 24
th
, 1863","We none of us slept that night, but next morning the man — never did find out his name — built up a fire for us.",0.73052984,1,0.8225202,1,0.17539512,0,,,,
DRtoF,c06,chc06_e6,"Wednesday, August 5
th
, 1863","It went off in a bluster of whistles and black smoke, the engines just churning up the water in the harbour.",0.3473641,0,0.82080907,1,0.2472683,0,,,,
DRtoF,c02,chc02_e3,"Friday, April 10
th
, 1863","Thomas says that after this war, if the Northern States win it, all the colored people in the country will be free and will be able to live like that.",0.89013857,1,0.82045454,1,0.118753076,0,,,,
DRtoF,c07,chc07_e13,"Wednesday, September 30
th
, 1863","Come to think of it, I never did see a coloured teacher, not even in Toronto.",0.7379366,1,0.8181688,1,0.18814363,0,,,,
DRtoF,c12,chc12_e10,"Saturday, February 20
th
, 1864","Here’s Sarah’s story: Sarah was sold off to another plantation owner way on the other side of the Great Dismal Swamp in North Carolina, but she says she determined to run off the first chance she got.",0.7598105,1,0.8174841,1,0.1767359,0,,,,
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863",Our Conductor says she’ll take us to the Great Dismal Swamp instead and we can wait there till the fighting dies down and it’s safe to go on.,0.81949925,1,0.81480646,1,0.15016969,0,,,,
DRtoF,c01,chc01_e8,"Friday, January 23
rd
, 1863",I don’t even want to think about what would happen if they caught us and carried us back to our Master.,0.56162435,1,0.81414396,1,0.23980886,0,,,,
DRtoF,c06,chc06_e2,"Saturday, August 1
st
, 1863","The wind was blowing today, too, and I just drank it in and said a quiet little prayer of thanks to the Lord for bringing us safely through such trouble.",0.8901601,1,0.81367874,1,0.12233145,0,,,,
DRtoF,c09,chc09_e9,"Monday, November 16
th
, 1863",By the time we arrived at our cabin he was soaking wet and then he realized how cold he was and started crying.,0.7588648,1,0.81302303,1,0.18646778,0,,,,
DRtoF,c07,chc07_e11,"Monday, September 28
th
, 1863","People keep telling me I’m going to hate the winter here, it’s going to be so cold, but I like it so far.",0.6666347,1,0.8125595,1,0.19911021,0,,,,
DRtoF,c14,chc14_e2,"Saturday, April 9
th
, 1864","The steamers went out first, fighting their way through the remaining ice and sending it crashing against the shore.",0.59989744,1,0.81183475,1,0.19350895,0,,,,
DRtoF,c02,chc02_e5,"Friday, April 17
th
, 1863","She said they wouldn’t feed us on the boat and we’d best eat hearty before we set out, but my stomach was so tied up in knots I couldn’t eat a bite.",0.72015774,1,0.81166583,1,0.19790371,0,,,,
DRtoF,c06,chc06_e10,"Monday, August 10
th
, 1863","Going all the way to England, which I hear tell is all the way on the other side of the world, and talking to the Queen!",0.8751634,1,0.81133574,1,0.13431177,0,,,,
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863","They’re taking in escaped slaves there and calling them “contrabands of war.” The general at the Fortress says because Virginia seeseeded from the United States and is fighting on the Confederate side now, he’s got no call to send escaped slaves back to their masters.",0.7881305,1,0.81069976,1,0.16719216,0,,,,
DRtoF,c10,chc10_e3,"Wednesday, December 2
nd
, 1863","But I can’t help thinking, what if Thomas is wounded bad like Noah and lying in some tent somewhere with no family to see to him?",0.17085387,0,0.81050277,1,0.40999213,0,,,,
DRtoF,c01,chc01_e8,"Friday, January 23
rd
, 1863",I never knew there could be so much space just dedicated to water!,0.72059673,1,0.8100418,1,0.20735703,0,,,,
DRtoF,c05,chc05_e9,"Thursday, July 9
th
, 1863","We may be free in Canada, but it seems we’re not always welcome.",0.9019999,1,0.8093019,1,0.12085441,0,,,,
DRtoF,c11,chc11_e19,"Monday, January 25
th
, 1864","They haul the loaded sleds back to a big ice house on the shore and pile it up there, with sawdust in between the blocks to keep them from sticking together or melting.",0.5326339,1,0.8074785,1,0.21785685,0,,,,
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863",Stories we hear say that slaves don’t last long down there.,0.7886104,1,0.8069262,1,0.16836163,0,,,,
DRtoF,c03,chc03_e2,"Friday, May 1
st
, 1863",Mama is not too happy about me even going near there — she says the hotel is full of soldiers and bad men and it’s no place for a young girl.,0.73899,1,0.806864,1,0.21929103,0,,,,
DRtoF,c05,chc05_e20,"Wednesday, July 22
nd
, 1863",There’s no land to be had anymore.,0.6879842,1,0.80659485,1,0.21941347,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",Only thing stops me from being so happy here is remembering them and knowing they’re still living so hard.,0.79602444,1,0.805795,1,0.18331303,0,,,,
DRtoF,c06,chc06_e12,"Thursday, August 13
th
, 1863","I would love to go too, but we can’t afford it and I know my mama wouldn’t let them pay for me.",0.77060735,1,0.80529016,1,0.20373009,0,,,,
DRtoF,c10,chc10_e15,"Saturday, December 26
th
, 1863","I prayed so hard that they might be having as good and safe a Christmas as we were, but I couldn’t make myself believe they were.",0.9045943,1,0.80462295,1,0.1306634,0,,,,
DRtoF,c07,chc07_e11,"Monday, September 28
th
, 1863","Sunny and bright, but the air had a kind of crispness in it that I never felt in the air down home.",0.79822886,1,0.80341417,1,0.1553995,0,,,,
DRtoF,c02,chc02_e2,"Friday, April 3
rd
, 1863",Free colored people here got to carry their free papers with them all the time because slave catchers come up here looking for runaways and carry them back south.,0.78392285,1,0.8031943,1,0.15571941,0,,,,
DRtoF,c12,chc12_e10,"Saturday, February 20
th
, 1864","She says she never passed one day without thinking of us, though, and wondering how we were.",0.6967112,1,0.80211985,1,0.22634065,0,,,,
DRtoF,c05,chc05_e11,"Saturday, July 11
th
, 1863",The tavern’s no more than a log shanty and when I peeked in I’ve never seen any place so dirty and stinky.,0.4974764,0,0.8019823,1,0.24806443,0,,,,
DRtoF,c12,chc12_e9,"Friday, February 19
th
, 1864","He was patting Buck all over, sure that the trip had been too much for the horse, but Buck looked just fine.",0.44270545,0,0.8018821,1,0.28163478,0,,,,
DRtoF,c01,chc01_e10,"Sunday, January 25
th
, 1863","Our little cabin may be crowded, but we got a fire and it’s warmer than being out in the woods under a tarp.",0.8833064,1,0.801208,1,0.13720135,0,,,,
DRtoF,c11,chc11_e12,"Wednesday, January 13
th
, 1864","Papa figured it would take about two weeks to get to Toronto, and another two weeks to get back here, travelling as fast as they could.",0.9102099,1,0.8007176,1,0.11837781,0,,,,
DRtoF,c03,chc03_e3,"Monday, May 4
th
, 1863","Escaped slaves like us come up here to be free and away from our masters, then the masters come up here to be safe away from the war.",0.8184914,1,0.79738533,1,0.15262966,0,,,,
DRtoF,c11,chc11_e12,"Wednesday, January 13
th
, 1864","If they can’t find a tavern or hotel that will let them in, though, or a coloured family like Mister and Missus Thornton, they’ll just have to camp out and keep Sarah and the baby as warm as they can.",0.819405,1,0.7967912,1,0.17303257,0,,,,
DRtoF,c05,chc05_e15,"Thursday, July 16
th
, 1863",Almost as hot as summer back in Virginia.,0.7785967,1,0.79524165,1,0.1794199,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863",Wouldn’t be surprised if he’s back on the Railroad soon as his leg’s mended.,0.6235792,1,0.79443896,1,0.2366658,0,,,,
DRtoF,c11,chc11_e12,"Wednesday, January 13
th
, 1864","Fortunately, Papa has managed to save up enough money to pay for that — at least, he hopes so.",0.81814176,1,0.7900516,1,0.18477704,0,,,,
DRtoF,c11,chc11_e11,"Tuesday, January 12
th
, 1864","Joseph is howling mad that they won’t take him, but Papa says he will have enough to do to take care of Sarah and her family and they will have to travel fast.",0.825124,1,0.78944767,1,0.18294206,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863","That’s another country altogether, away up to the north, where everybody is free.",0.87235135,1,0.788418,1,0.14245094,0,,,,
DRtoF,c05,chc05_e11,"Saturday, July 11
th
, 1863",Luck seems happy to be in a warm dry place with other horses.,0.7928645,1,0.78840065,1,0.18309273,0,,,,
DRtoF,c12,chc12_e9,"Friday, February 19
th
, 1864",It is surely the most wondrous thing in the world to hold her and just nuzzle my face down into her neck and smell her delicious baby smell.,0.6083513,1,0.78800625,1,0.27389544,0,,,,
DRtoF,c12,chc12_e11,1864,"Sarah didn’t, but there was a lot of disorder around the harbour because of the war and all, and the slave catchers had pretty well given up by then, so they just held their heads high and walked onto that ship as bold as could be and nobody stopped them.",0.75310516,1,0.7872865,1,0.17253725,0,,,,
DRtoF,c11,chc11_e19,"Monday, January 25
th
, 1864","There’s a man there only has one arm because of an accident, but he can haul up ice blocks faster than anybody else.",0.63871616,1,0.78708655,1,0.25396097,0,,,,
DRtoF,c12,chc12_e2,"Wednesday, February 3
rd
, 1864","Joseph is still mad as hops at not being allowed to go, and he’s fretting about the horse.",0.20550889,0,0.7864145,1,0.4026551,0,,,,
DRtoF,c02,chc02_e4,"Saturday, April 11
th
, 1863","Man who owns this place — we aren’t given their names, just in case — knows which Canadian captains are willing to take runaways over to Canada.",0.84829813,1,0.78527164,1,0.1659101,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863","There are escaped slaves like us, then there’s free colored folk like Reverend Parks who came up to Canada West from the states in the north.",0.9032086,1,0.78430134,1,0.12173747,0,,,,
DRtoF,c06,chc06_e2,"Saturday, August 1
st
, 1863","Finally, the steamer gave a big blast with its whistle, and a gangplank was lowered to the shore for us to get on.",0.82972604,1,0.78274953,1,0.16774972,0,,,,
DRtoF,c05,chc05_e13,"Monday, July 13
th
, 1863","But knowing that is one thing, and remembering the terrible time when we were running is another.",0.40072173,0,0.7814308,1,0.30510956,0,,,,
DRtoF,c12,chc12_e10,"Saturday, February 20
th
, 1864","By last winter there were two Union army camps in Rochester, and with all the Northern soldiers around there she began to feel safer.",0.79919577,1,0.7805401,1,0.17913435,0,,,,
DRtoF,c06,chc06_e16,"Monday, August 24
th
, 1863",Must be mighty fine to have a daddy who’s a ship’s captain.,0.7598279,1,0.77951545,1,0.23258471,0,,,,
DRtoF,c01,chc01_e8,"Friday, January 23
rd
, 1863","Another worry was that Mama, Papa and Thomas had to find work and earn some money, but there are so many runaways here that there aren’t many jobs to be had for new people.",0.8332961,1,0.7779504,1,0.16918807,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863",Papa says white people who help slaves escape get fined a lot of money and thrown in jail!,0.39633533,0,0.7757835,1,0.31420904,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",The teacher there was carried up as a slave to Kingston — that’s another big city here in Canada West — with a white family after the American War of Independence.,0.8650967,1,0.7751315,1,0.16552137,0,,,,
DRtoF,c06,chc06_e6,"Wednesday, August 5
th
, 1863","Mister Long told us that the white people in Owen Sound are beginning to resent coloured people taking their jobs, so it’s getting harder and harder for our men to find jobs here.",0.8327928,1,0.77429867,1,0.15815003,0,,,,
DRtoF,c12,chc12_e9,"Friday, February 19
th
, 1864","Joseph could hardly bear for Papa to take Buck back to the stables, and it was only when Papa pointed out that Buck would really rather spend the night in a warm stall than out in a snowy field that he agreed.",0.69572496,1,0.7742706,1,0.20842658,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863",The clothes the ladies in Fortress Freedom gave us are getting ragged and our shoes are nearly worn out.,0.70656544,1,0.7733696,1,0.2043222,0,,,,
DRtoF,c05,chc05_e4,"Friday, July 3
rd
, 1863","We haven’t heard a thing from Missus Jackson, but the hotel sent a boy round to say Mama was let go on account of her dropping all the washing in the mud.",0.4957768,0,0.77292687,1,0.31454185,0,,,,
DRtoF,c06,chc06_e10,"Monday, August 10
th
, 1863","Some of them carry people across the river in their canoes, but they don’t live here anymore.",0.767396,1,0.77257615,1,0.19442233,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863","Can’t hardly write, the boat is rolling around so much.",0.32514745,0,0.7721756,1,0.3537221,0,,,,
DRtoF,c05,chc05_e8,"Wednesday, July 8
th
, 1863","Guess I’m still weak from being so sick, but I’m going to walk farther tomorrow, and farther than that the day after.",0.42747402,0,0.77119774,1,0.3023449,0,,,,
DRtoF,c05,chc05_e8,"Wednesday, July 8
th
, 1863","It was a bright, sunny day, not too hot, and if I weren’t so riled up about Marissa and having to leave Toronto, I might even have enjoyed it, but for one thing.",0.8396229,1,0.7711445,1,0.17986497,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863","It’s against the law to help escaped slaves, even up here in the North.",0.78890747,1,0.76903045,1,0.19846764,0,,,,
DRtoF,c04,chc04_e4,"Wednesday, June 3
rd
, 1863",Mama has to keep up with the washing for the hotel so I’m still staying home to care for him.,0.6447111,1,0.76771003,1,0.30963567,0,,,,
DRtoF,c11,chc11_e12,"Wednesday, January 13
th
, 1864","Missus Long lent him their good tent and they’ll stay in that on the way there if it’s not too cold, but Papa’s hopeful that they might find places that will take them in on the way back because of the baby.",0.8817752,1,0.76760507,1,0.16536091,0,,,,
DRtoF,c11,chc11_e10,"Monday, January 11
th
, 1864",Papa hasn’t been able to get a horse and sleigh yet.,0.7347729,1,0.76721406,1,0.23800327,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",Then Reverend Parks bundled us all up in his wagon and carried us here to this big city.,0.90680784,1,0.7666049,1,0.1413232,0,,,,
DRtoF,c09,chc09_e11,"Monday, November 23
rd
, 1863","He was due into Collingwood when that storm blew up, but never made it.",0.69608814,1,0.7665442,1,0.2278162,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",Going to take me the rest of my life to write about what it’s like here.,0.79639244,1,0.76649916,1,0.21028031,0,,,,
DRtoF,c14,chc14_e2,"Saturday, April 9
th
, 1864","Amelia came down to see her daddy and her brother William off, and she and Sarah just stood there watching the ship leave.",0.85704356,1,0.76599514,1,0.18403842,0,,,,
DRtoF,c10,chc10_e11,"Monday, December 21
st
, 1863","Our first Christmas as free folk, not slaves!",0.83975697,1,0.76594454,1,0.1684895,0,,,,
DRtoF,c13,chc13_e5,"Tuesday, March 8
th
, 1864",Seems Miles has always wanted to sail on one.,0.8066253,1,0.7657708,1,0.19509065,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863",I never realized what being a slave really meant until now.,0.341373,0,0.76571566,1,0.38004488,0,,,,
DRtoF,c13,chc13_e5,"Tuesday, March 8
th
, 1864","Later on, when Amelia and I were by ourselves, she went on and on about how nice it was of her daddy to give Miles a chance at a job, but I just said Captain Pearce was lucky to be getting such a good man.",0.91611487,1,0.76560587,1,0.15520385,0,0,0,1,0
DRtoF,c05,chc05_e11,"Saturday, July 11
th
, 1863",I wonder if Thomas would’ve left if he had known we’d be moving on from Toronto?,0.8476251,1,0.76548284,1,0.1788204,0,,,,
DRtoF,c13,chc13_e8,"Monday, March 21
st
, 1864","I won’t hardly be seeing Noah any more at all now, only when they come in to town for supplies.",0.89752686,1,0.7637753,1,0.16388604,0,,,,
DRtoF,c02,chc02_e3,"Friday, April 10
th
, 1863",Can’t believe it’s more than two months since we left the Freedom Fortress.,0.7826453,1,0.76277965,1,0.2161741,0,,,,
DRtoF,c06,chc06_e2,"Saturday, August 1
st
, 1863",Noah and his brothers toted the hamper and we all made our way down to where the steamer was waiting in the harbour.,0.8565956,1,0.7625183,1,0.17613684,0,,,,
DRtoF,c04,chc04_e11,"Wednesday, June 24
th
, 1863","They couldn’t get Doctor Abbott for me because he’s gone off down south to be doctor to the Union Army, but Mama and Missus Long dosed me and wrapped me and sponged me just like they did for Joseph.",0.8042717,1,0.76235896,1,0.21250801,0,,,,
DRtoF,c05,chc05_e23,"Sunday, July 26
th
, 1863","It’s like a whole little community — all the people are slaves who escaped and made their way up here, just like we did.",0.8669507,1,0.76186657,1,0.16139142,0,,,,
DRtoF,c05,chc05_e25,"Tuesday, July 28
th
, 1863","That’s the day slavery ended here in Canada, thirty years ago.",0.86430854,1,0.76075464,1,0.16635408,0,,,,
DRtoF,c11,chc11_e9,"Sunday, January 10
th
, 1864","I usually like church, but this morning it was just plain torture trying to sit there, and the two hours before we got home were the longest two hours of my life.",0.6036826,1,0.7584957,1,0.27085862,0,,,,
DRtoF,c12,chc12_e4,"Monday, February 8
th
, 1864","She just waves me off when I say anything, says she never had any problems carrying a baby before, but I can see that her back is hurting her and she sometimes has a hard time catching her breath.",0.4317689,0,0.75844884,1,0.37697196,0,,,,
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863",We were tired to the bone but there was no sleeping in there.,0.5573578,1,0.75597596,1,0.2742255,0,,,,
DRtoF,c05,chc05_e10,"Friday, July 10
th
, 1863","I wasn’t too unhappy about riding in the wagon today, even though Noah pranced around pretending not to mind the rain.",0.7322077,1,0.75470793,1,0.23491889,0,,,,
DRtoF,c11,chc11_e9,"Sunday, January 10
th
, 1864","He has to go quick while the roads are frozen, so he can get back before the weather turns too mild.",0.5742774,1,0.7543038,1,0.265971,0,,,,
DRtoF,c08,chc08_e9,"Monday, October 19
th
, 1863","I know Papa can’t really afford that, but he got such a big smile on his face, watching Joseph hug that horse, that I know it was worth it to him.",0.87475044,1,0.75398934,1,0.187206,0,,,,
DRtoF,c05,chc05_e20,"Wednesday, July 22
nd
, 1863","There was nothing they could do about it, and there wasn’t time to tell Mister and Missus Long before they set out from Toronto.",0.69407463,1,0.75347465,1,0.22211297,0,,,,
DRtoF,c05,chc05_e25,"Tuesday, July 28
th
, 1863",Coloured folk have been free here for thirty years!,0.7576059,1,0.75233555,1,0.2023198,0,,,,
DRtoF,c03,chc03_e15,"Wednesday, May 27
th
, 1863","We’re free, after all, and surely Thomas will come back to us when this war is over.",0.9370521,1,0.7522703,1,0.12217853,0,1,0,0,0
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863","We didn’t even know she’d been sold until the overseer, Mister Jones, came busting into our cabin and grabbed hold of her one morning after Papa had left for his work in the stables and Thomas had left for the fields.",0.8900256,1,0.75203794,1,0.1785191,0,,,,
DRtoF,c01,chc01_e8,"Friday, January 23
rd
, 1863","Actually, we’re not right inside the Fortress, but in a kind of camp just outside of it, on account of how many runaways have taken shelter here, and there are too many to fit in the Fortress itself.",0.7519925,1,0.751721,1,0.20605794,0,,,,
DRtoF,c05,chc05_e8,"Wednesday, July 8
th
, 1863",Mister Long saw me lagging and just lifted me up and plopped me in the wagon before I could protest.,0.40183192,0,0.74670815,1,0.35609663,0,,,,
DRtoF,c10,chc10_e3,"Wednesday, December 2
nd
, 1863","Oh, how I wish this war would end and he would come home!",0.67738044,1,0.7465282,1,0.25641453,0,,,,
DRtoF,c02,chc02_e2,"Friday, April 3
rd
, 1863","No slavery allowed in New York State, but we still got to hide because of something called the Fujitiv Slave Law.",0.75718206,1,0.7463892,1,0.22421591,0,,,,
DRtoF,c12,chc12_e2,"Wednesday, February 3
rd
, 1864","No snowstorms, but cold enough so that the roads will be frozen and hard-packed.",0.39917317,0,0.7453667,1,0.28886303,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863","Mama bandaged them up when we got here with some old rags, but I got so many hurts now, a few more don’t make any difference.",0.45978725,0,0.74399173,1,0.2922588,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863","Just when we got somewhere safe, after all that running, we aren’t staying!",0.8326071,1,0.7432062,1,0.19921176,0,,,,
DRtoF,c02,chc02_e6,"Saturday, April 18
th
, 1863","He was a free man, but if he’d been found helping slaves he would have been in a passel of trouble.",0.48880926,0,0.7429056,1,0.28644204,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863","Said he’d been a slave himself and was helped by the Underground Railroad to escape, and he was going to keep on helping others till he dropped.",0.49418008,0,0.74231595,1,0.3066382,0,,,,
DRtoF,c01,chc01_e11,"Monday, January 26
th
, 1863",Wonder where the folks that used to live there are now?,0.7326066,1,0.7421657,1,0.2241456,0,,,,
DRtoF,c01,chc01_e7,"Friday, January 16
th
, 1863",Never been so cold and wet in my life.,0.1360835,0,0.74127674,1,0.4906465,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863","Next thing we knew, we were carried to a narrow brick house on a street full of houses and stores and more exciting things than I can begin to tell of.",0.8754203,1,0.73956007,1,0.16910711,0,,,,
DRtoF,c03,chc03_e17,"Sunday, May 31
st
, 1863","They’re free folks, came up from Ohio with a horse and a wagon just loaded with furniture and food.",0.8975085,1,0.73890036,1,0.15989165,0,,,,
DRtoF,c14,chc14_e2,"Saturday, April 9
th
, 1864",The schooners were the last to leave.,0.740018,1,0.7385009,1,0.22547999,0,,,,
DRtoF,c02,chc02_e7,"Sunday, April 26
th
, 1863","Teacher says some people here, like the ones she came up from the south with, are called Loyalists because they didn’t want to be Americans — they stayed loyal to England.",0.8743592,1,0.7374135,1,0.18004051,0,,,,
DRtoF,c05,chc05_e24,"Monday, July 27
th
, 1863",He said his mother’s mother was the daughter of an African chief before she was stolen away and sold into slavery in America.,0.48814604,0,0.73494035,1,0.324285,0,,,,
DRtoF,c10,chc10_e3,"Wednesday, December 2
nd
, 1863",I’ve heard so many stories about men getting hurt bad in the lumber camps and even dying.,0.53040683,1,0.7336532,1,0.2937922,0,,,,
DRtoF,c02,chc02_e4,"Saturday, April 11
th
, 1863","He says that slave catchers keep watch over the harbor and check that all the colored people getting on the boats have free papers, but since the war started they’re not around so much.",0.78654605,1,0.7336094,1,0.21071799,0,,,,
DRtoF,c03,chc03_e13,"Monday, May 25
th
, 1863","I wanted to take the washing back to the hotel, but Missus Blunt wouldn’t let me go on my own.",0.4974063,0,0.7333538,1,0.34701848,0,,,,
DRtoF,c09,chc09_e12,"Tuesday, November 24
th
, 1863","“Oh, Julia May,” she cried, “thank goodness you’re here!” I had to calm her down some before I could even start to help her get her foot out.",0.7927198,1,0.73209476,1,0.24291758,0,,,,
